interval,numdestroyed,nummigrations,energy,energytotalinterval,energypercontainerinterval,responsetime,avgresponsetime,migrationtime,avgmigrationtime,slaviolations,slaviolationspercentage,waittime
87,3,2,"[735.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",18600.0,1328.5714285714287,"[1987.274257562876, 4045.273664127697, 2185.1033401958684]",2739.2170872954807,"[0.09982436, 0.1606416, 0.13002326]",0.13016307333333332,3,100.0,"[56, 50, 55]"
88,2,1,"[735.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",19320.0,1486.1538461538462,"[3621.5591939311375, 5299.030178881834]",4460.294686406486,"[0.04026528, 0.08053052]",0.0603979,2,100.0,"[52, 48]"
89,1,0,"[735.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",18600.0,1550.0,[3295.00926766673],3295.00926766673,[0.02684352],0.02684352,1,100.0,[54]
90,1,3,"[735.0, 735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",19320.0,1486.1538461538462,[4275.991186882676],4275.991186882676,[0.10625549333333331],0.10625549333333331,1,100.0,[52]
91,1,2,"[735.0, 735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0]",19290.0,1377.857142857143,[2056.1017498332026],2056.1017498332026,[0.06123673333333335],0.06123673333333335,1,100.0,[59]
92,1,1,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0]",19260.0,1375.7142857142858,[1003.0245557316603],1003.0245557316603,[0.11408469333333332],0.11408469333333332,1,100.0,[61]
93,0,0,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0]",19260.0,1375.7142857142858,[],0.0,[],0.0,0,0.0,[]
94,1,1,"[735.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",19290.0,1377.857142857143,[5992.13259230962],5992.13259230962,[0.06123673333333335],0.06123673333333335,1,100.0,[51]
95,2,2,"[735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",19980.0,1427.142857142857,"[5615.925309405469, 1374.6875149049408]",3495.306412155205,"[0.1224734666666667, 0.0989850133333333]",0.11072924,2,100.0,"[53, 62]"
96,1,2,"[735.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0, 1515.0]",19290.0,1377.857142857143,[7038.184258538231],7038.184258538231,[0.06738826666666665],0.06738826666666665,1,100.0,[50]
97,1,2,"[735.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0]",20010.0,1334.0,[5118.905919308197],5118.905919308197,[0.06738826666666665],0.06738826666666665,1,100.0,[55]
98,1,1,"[735.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0]",20010.0,1334.0,[3073.4417880107403],3073.4417880107403,[0.046976159999999996],0.046976159999999996,1,100.0,[61]
99,2,5,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1515.0, 795.0, 795.0, 1515.0, 795.0, 1515.0, 1514.4713328369323, 1515.0]",19979.471332836933,1248.7169583023083,"[4168.345755950877, 923.5044768870065]",2545.925116418942,"[0.07773435999999999, 0.39929744]",0.2385159,2,100.0,"[59, 66]"
100,2,2,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0]",20700.0,1293.75,"[3680.6668273366104, 4911.666154025134]",4296.166490680873,"[0.19209883999999997, 0.09982436]",0.14596159999999997,2,100.0,"[61, 58]"
101,1,1,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1424.5457930007447, 735.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0]",20699.545793000747,1293.7216120625467,[5768.554736901354],5768.554736901354,[0.38419784],0.38419784,1,100.0,[56]
