interval,numdestroyed,nummigrations,energy,energytotalinterval,energypercontainerinterval,responsetime,avgresponsetime,migrationtime,avgmigrationtime,slaviolations,slaviolationspercentage,waittime
86,0,0,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 735.0, 795.0, 795.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0]",19230.0,1201.875,[],0.0,[],0.0,0,0.0,[]
87,3,4,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1424.5457930007447, 1425.0, 795.0, 795.0, 795.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20639.545793000747,1375.969719533383,"[883.7494665924304, 4378.3308385548535, 2824.9450749921107]",2695.6751267131317,"[0.06067717333333333, 0.02348799999999999, 0.2495609]",0.11124202444444443,3,100.0,"[61, 52, 56]"
88,0,1,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",21360.0,1335.0,[],0.0,[],0.0,0,0.0,[]
89,0,0,"[1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1424.5457930007447, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",21359.545793000747,1334.9716120625467,[],0.0,[],0.0,0,0.0,[]
90,2,2,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 795.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1514.4713328369323, 1515.0]",20669.471332836933,1291.8419583023083,"[5741.953616408098, 3547.041889743713]",4644.497753075906,"[0.1347765333333333, 0.06123673333333335]",0.09800663333333333,2,100.0,"[51, 57]"
91,2,2,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1425.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",21390.0,1336.875,"[5740.972045540712, 3464.0675014561193]",4602.519773498416,"[0.05704248, 0.02852117333333333]",0.04278182666666666,2,100.0,"[51, 57]"
92,1,1,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20700.0,1293.75,[3592.223933490983],3592.223933490983,[0.037748699999999996],0.037748699999999996,1,100.0,[58]
93,1,0,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",19980.0,1332.0,[759.5056848814118],759.5056848814118,[0.0],0.0,1,100.0,[66]
94,3,3,"[1425.0, 1425.0, 1425.0, 1425.0, 735.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1514.4713328369323, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",19979.471332836933,1331.9647555224622,"[5082.674912523867, 1923.8620614103993, 2755.704331751779]",3254.080435228682,"[0.1606416, 0.29947308, 0.0]",0.15337156,3,100.0,"[56, 63, 61]"
95,1,3,"[1425.0, 1425.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",19980.0,1248.75,[2185.535805214313],2185.535805214313,[0.0],0.0,1,100.0,[63]
96,1,2,"[1425.0, 735.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 795.0, 1515.0, 1515.0]",20010.0,1250.625,[4539.246388597895],4539.246388597895,[0.3271554],0.3271554,1,100.0,[58]
97,2,1,"[1425.0, 735.0, 735.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0]",19290.0,1286.0,"[3882.122098081166, 1571.1730373932546]",2726.64756773721,"[0.18958224, 0.025725013333333328]",0.10765362666666667,2,100.0,"[61, 66]"
98,1,3,"[1425.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1514.4713328369323]",19289.471332836933,1205.5919583023083,[6078.016873647739],6078.016873647739,[1.1408504000000002],1.1408504000000002,1,100.0,[57]
99,1,1,"[1425.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0]",19290.0,1205.625,[4037.81475188292],4037.81475188292,[0.25263656],0.25263656,1,100.0,[62]
100,3,1,"[735.0, 1425.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 795.0, 1515.0, 1515.0, 1515.0, 1515.0]",19320.0,1380.0,"[3520.9657382933433, 4934.575151307139, 4636.357743316562]",4363.966210972348,"[0.0251658, 0.07773435999999999, 0.09658194666666667]",0.06649403555555555,3,100.0,"[64, 61, 61]"
101,2,4,"[735.0, 735.0, 735.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 1515.0, 795.0, 795.0, 795.0, 1515.0, 1515.0]",17190.0,1227.857142857143,"[1556.3276319298382, 211.86496095976466]",884.0962964448014,"[0.29066505333333337, 0.045507879999999994]",0.16808646666666668,2,100.0,"[69, 72]"
