interval,numdestroyed,nummigrations,energy,energytotalinterval,energypercontainerinterval,responsetime,avgresponsetime,migrationtime,avgmigrationtime,slaviolations,slaviolationspercentage,waittime
86,2,2,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 795.0, 795.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",17850.0,1275.0,"[3338.891869490203, 5150.776917611362]",4244.834393550782,"[0.08440336, 0.12331209333333333]",0.10385772666666666,2,100.0,"[53, 48]"
87,0,1,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",18570.0,1238.0,[],0.0,[],0.0,0,0.0,[]
88,0,0,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 795.0, 1514.4713328369323, 795.0, 795.0, 1515.0, 795.0]",18569.471332836933,1237.9647555224622,[],0.0,[],0.0,0,0.0,[]
89,1,2,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",19290.0,1205.625,[900.0],900.0,[0.057566519999999996],0.057566519999999996,1,100.0,[59]
90,0,0,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1514.4713328369323, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",19289.471332836933,1205.5919583023083,[],0.0,[],0.0,0,0.0,[]
91,1,1,"[735.0, 735.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 1515.0]",19320.0,1207.5,[2452.787626998419],2452.787626998419,[0.18958224],0.18958224,1,100.0,[59]
92,1,1,"[735.0, 735.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 795.0, 1515.0]",18600.0,1162.5,[5794.6188210561895],5794.6188210561895,[1.1408504000000002],1.1408504000000002,1,100.0,[51]
93,0,0,"[735.0, 735.0, 1425.0, 735.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 795.0, 1515.0]",18600.0,1162.5,[],0.0,[],0.0,0,0.0,[]
94,1,1,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1514.4713328369323, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 795.0, 795.0]",18569.471332836933,1160.5919583023083,[807.8010626427844],807.8010626427844,[0.053127746666666656],0.053127746666666656,1,100.0,[64]
95,3,3,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 795.0, 795.0]",18570.0,1160.625,"[5728.802079856733, 3422.9143610774395, 2553.171544227885]",3901.629328387353,"[0.07381968, 0.0391468, 0.03523212]",0.049399533333333336,3,100.0,"[53, 59, 60]"
96,0,0,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 795.0, 795.0]",18570.0,1160.625,[],0.0,[],0.0,0,0.0,[]
97,0,0,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 795.0, 795.0]",18570.0,1160.625,[],0.0,[],0.0,0,0.0,[]
98,1,1,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1514.4713328369323, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",19289.471332836933,1205.5919583023083,[5724.630691100975],5724.630691100975,[0.01565866666666666],0.01565866666666666,1,100.0,[56]
99,1,0,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 1425.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",19290.0,1286.0,[4341.923472092134],4341.923472092134,[0.29947308],0.29947308,1,100.0,[60]
100,3,3,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 735.0, 1515.0, 1515.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",18600.0,1240.0,"[5696.557752678553, 3875.793331757274, 4336.776241681759]",4636.375775372529,"[1.38020532, 0.10345928000000001, 0.05368671999999999]",0.51245044,3,100.0,"[58, 62, 59]"
101,1,1,"[735.0, 735.0, 1425.0, 1425.0, 1425.0, 735.0, 1425.0, 735.0, 1515.0, 795.0, 1515.0, 1515.0, 795.0, 795.0, 1515.0, 795.0]",17880.0,1192.0,[3465.634122992027],3465.634122992027,[0.011744039999999999],0.011744039999999999,1,100.0,[63]
